frequency,raw,error,smoothed,error_smoothed,equalization,equalized_raw,equalized_smoothed,target
538.77,0.05,0.22,0.05,0.22,-0.22,-0.17,-0.17,-0.17
544.16,0.06,0.23,0.06,0.23,-0.23,-0.17,-0.17,-0.17
549.60,0.07,0.24,0.07,0.24,-0.24,-0.17,-0.17,-0.17
555.10,0.09,0.26,0.09,0.26,-0.26,-0.17,-0.17,-0.17
560.65,0.10,0.27,0.10,0.27,-0.27,-0.17,-0.17,-0.17
566.25,0.11,0.28,0.11,0.28,-0.28,-0.17,-0.17,-0.17
571.92,0.12,0.29,0.12,0.29,-0.29,-0.17,-0.17,-0.17
577.64,0.13,0.30,0.13,0.30,-0.30,-0.17,-0.17,-0.17
583.41,0.14,0.31,0.14,0.31,-0.31,-0.17,-0.17,-0.17
589.25,0.14,0.31,0.14,0.31,-0.31,-0.17,-0.17,-0.17
595.14,0.13,0.30,0.13,0.30,-0.30,-0.17,-0.17,-0.17
601.09,0.13,0.30,0.13,0.30,-0.30,-0.17,-0.17,-0.17
607.10,0.12,0.29,0.12,0.29,-0.29,-0.17,-0.17,-0.17
613.17,0.10,0.27,0.10,0.27,-0.27,-0.17,-0.17,-0.17
619.30,0.09,0.26,0.09,0.26,-0.26,-0.17,-0.17,-0.17
625.50,0.08,0.25,0.08,0.25,-0.25,-0.17,-0.17,-0.17
631.75,0.07,0.24,0.07,0.24,-0.24,-0.17,-0.17,-0.17
638.07,0.06,0.23,0.06,0.23,-0.23,-0.17,-0.17,-0.17
644.45,0.05,0.22,0.05,0.22,-0.22,-0.17,-0.17,-0.17
650.89,0.05,0.22,0.05,0.22,-0.22,-0.17,-0.17,-0.17
657.40,0.05,0.22,0.05,0.22,-0.22,-0.17,-0.17,-0.17
663.98,0.05,0.22,0.05,0.22,-0.22,-0.17,-0.17,-0.17
670.62,0.05,0.22,0.05,0.22,-0.22,-0.17,-0.17,-0.17
677.32,0.06,0.23,0.06,0.23,-0.23,-0.17,-0.17,-0.17
684.10,0.06,0.23,0.06,0.23,-0.23,-0.17,-0.17,-0.17
690.94,0.06,0.23,0.06,0.23,-0.23,-0.17,-0.17,-0.17
697.85,0.07,0.24,0.07,0.24,-0.24,-0.17,-0.17,-0.17
704.83,0.07,0.24,0.07,0.24,-0.24,-0.17,-0.17,-0.17
711.87,0.07,0.24,0.07,0.24,-0.24,-0.17,-0.17,-0.17
718.99,0.06,0.23,0.06,0.23,-0.23,-0.17,-0.17,-0.17
726.18,0.06,0.23,0.06,0.23,-0.23,-0.17,-0.17,-0.17
733.44,0.06,0.23,0.06,0.23,-0.23,-0.17,-0.17,-0.17
740.78,0.06,0.23,0.06,0.23,-0.23,-0.17,-0.17,-0.17
748.19,0.06,0.23,0.06,0.23,-0.23,-0.17,-0.17,-0.17
755.67,0.06,0.23,0.06,0.23,-0.23,-0.17,-0.17,-0.17
763.23,0.07,0.24,0.07,0.24,-0.24,-0.17,-0.17,-0.17
770.86,0.07,0.24,0.07,0.24,-0.24,-0.17,-0.17,-0.17
778.57,0.08,0.25,0.08,0.25,-0.25,-0.17,-0.17,-0.17
786.35,0.08,0.25,0.08,0.25,-0.25,-0.17,-0.17,-0.17
794.22,0.08,0.25,0.08,0.25,-0.25,-0.17,-0.17,-0.17
802.16,0.07,0.24,0.07,0.24,-0.24,-0.17,-0.17,-0.17
810.18,0.06,0.23,0.06,0.23,-0.23,-0.17,-0.17,-0.17
818.28,0.05,0.22,0.05,0.22,-0.22,-0.17,-0.17,-0.17
826.46,0.03,0.20,0.03,0.20,-0.20,-0.17,-0.17,-0.17
834.73,0.02,0.19,0.02,0.19,-0.19,-0.17,-0.17,-0.17
843.08,0.01,0.18,0.01,0.18,-0.18,-0.17,-0.17,-0.17
851.51,0.00,0.17,0.00,0.17,-0.17,-0.17,-0.17,-0.17
860.02,-0.01,0.16,-0.01,0.16,-0.16,-0.17,-0.17,-0.17
868.62,0.00,0.17,0.00,0.17,-0.17,-0.17,-0.17,-0.17
877.31,0.01,0.18,0.01,0.18,-0.18,-0.17,-0.17,-0.17
886.08,0.02,0.19,0.02,0.19,-0.19,-0.17,-0.17,-0.17
894.94,0.04,0.21,0.04,0.21,-0.21,-0.17,-0.17,-0.17
903.89,0.05,0.22,0.05,0.22,-0.22,-0.17,-0.17,-0.17
912.93,0.06,0.23,0.06,0.23,-0.23,-0.17,-0.17,-0.17
922.06,0.07,0.24,0.07,0.24,-0.24,-0.17,-0.17,-0.17
931.28,0.06,0.23,0.06,0.23,-0.23,-0.17,-0.17,-0.17
940.59,0.06,0.23,0.06,0.23,-0.23,-0.17,-0.17,-0.17
950.00,0.04,0.21,0.04,0.21,-0.21,-0.17,-0.17,-0.17
959.50,0.03,0.20,0.03,0.20,-0.20,-0.17,-0.17,-0.17
969.09,0.02,0.19,0.02,0.19,-0.19,-0.17,-0.17,-0.17
978.78,0.01,0.18,0.01,0.18,-0.18,-0.17,-0.17,-0.17
988.57,0.00,0.17,0.00,0.17,-0.17,-0.17,-0.17,-0.17
998.46,0.00,0.17,0.00,0.17,-0.17,-0.17,-0.17,-0.17
1008.44,-0.00,0.17,-0.00,0.17,-0.17,-0.17,-0.17,-0.17
1018.53,-0.00,0.17,-0.00,0.17,-0.17,-0.17,-0.17,-0.17
1028.71,0.00,0.17,0.00,0.17,-0.17,-0.17,-0.17,-0.17
1039.00,0.00,0.17,0.00,0.17,-0.17,-0.17,-0.17,-0.17
1049.39,-0.01,0.16,-0.01,0.16,-0.16,-0.17,-0.17,-0.17
1059.88,-0.02,0.15,-0.02,0.15,-0.15,-0.17,-0.17,-0.17
1070.48,-0.02,0.15,-0.02,0.15,-0.15,-0.17,-0.17,-0.17
1081.19,-0.02,0.15,-0.02,0.15,-0.15,-0.17,-0.17,-0.17
1092.00,-0.02,0.15,-0.02,0.15,-0.15,-0.17,-0.17,-0.17
1102.92,-0.02,0.15,-0.02,0.15,-0.15,-0.17,-0.17,-0.17
1113.95,-0.01,0.16,-0.01,0.16,-0.16,-0.17,-0.17,-0.17
1125.09,-0.01,0.16,-0.01,0.16,-0.16,-0.17,-0.17,-0.17
1136.34,-0.01,0.16,-0.01,0.16,-0.16,-0.17,-0.17,-0.17
1147.70,-0.03,0.14,-0.03,0.14,-0.14,-0.17,-0.17,-0.17
1159.18,-0.04,0.13,-0.04,0.13,-0.13,-0.17,-0.17,-0.17
1170.77,-0.06,0.11,-0.06,0.11,-0.11,-0.17,-0.17,-0.17
1182.48,-0.08,0.09,-0.08,0.09,-0.09,-0.17,-0.17,-0.17
1194.30,-0.09,0.08,-0.09,0.08,-0.08,-0.17,-0.17,-0.17
1206.25,-0.09,0.08,-0.09,0.08,-0.08,-0.17,-0.17,-0.17
1218.31,-0.09,0.08,-0.09,0.08,-0.08,-0.17,-0.17,-0.17
1230.49,-0.09,0.08,-0.09,0.08,-0.08,-0.17,-0.17,-0.17
1242.80,-0.09,0.08,-0.09,0.08,-0.08,-0.17,-0.17,-0.17
1255.22,-0.09,0.08,-0.09,0.08,-0.08,-0.17,-0.17,-0.17
1267.78,-0.10,0.07,-0.10,0.07,-0.07,-0.17,-0.17,-0.17
1280.45,-0.12,0.05,-0.12,0.05,-0.05,-0.17,-0.17,-0.17
1293.26,-0.13,0.04,-0.13,0.04,-0.04,-0.17,-0.17,-0.17
1306.19,-0.14,0.03,-0.14,0.03,-0.03,-0.17,-0.17,-0.17
1319.25,-0.14,0.03,-0.14,0.03,-0.03,-0.17,-0.17,-0.17
1332.45,-0.14,0.03,-0.14,0.03,-0.03,-0.17,-0.17,-0.17
1345.77,-0.13,0.04,-0.13,0.04,-0.04,-0.17,-0.17,-0.17
1359.23,-0.13,0.04,-0.13,0.04,-0.04,-0.17,-0.17,-0.17
1372.82,-0.14,0.03,-0.14,0.03,-0.03,-0.17,-0.17,-0.17
1386.55,-0.15,0.02,-0.15,0.02,-0.02,-0.17,-0.17,-0.17
1400.41,-0.16,0.01,-0.16,0.01,-0.01,-0.17,-0.17,-0.17
1414.42,-0.18,-0.01,-0.18,-0.01,0.01,-0.17,-0.17,-0.17
1428.56,-0.19,-0.02,-0.19,-0.02,0.02,-0.17,-0.17,-0.17
1442.85,-0.20,-0.03,-0.20,-0.03,0.03,-0.17,-0.17,-0.17
1457.28,-0.21,-0.04,-0.21,-0.04,0.04,-0.17,-0.17,-0.17
1471.85,-0.23,-0.06,-0.23,-0.06,0.06,-0.17,-0.17,-0.17
1486.57,-0.24,-0.07,-0.24,-0.07,0.07,-0.17,-0.17,-0.17
1501.43,-0.25,-0.08,-0.25,-0.08,0.08,-0.17,-0.17,-0.17
1516.45,-0.26,-0.09,-0.26,-0.09,0.09,-0.17,-0.17,-0.17
1531.61,-0.26,-0.09,-0.26,-0.09,0.09,-0.17,-0.17,-0.17
1546.93,-0.25,-0.08,-0.25,-0.08,0.08,-0.17,-0.17,-0.17
1562.40,-0.24,-0.07,-0.24,-0.07,0.07,-0.17,-0.17,-0.17
1578.02,-0.24,-0.07,-0.24,-0.07,0.07,-0.17,-0.17,-0.17
1593.80,-0.25,-0.08,-0.25,-0.08,0.08,-0.17,-0.17,-0.17
1609.74,-0.28,-0.11,-0.28,-0.11,0.11,-0.17,-0.17,-0.17
1625.84,-0.31,-0.14,-0.31,-0.14,0.14,-0.17,-0.17,-0.17
1642.10,-0.33,-0.16,-0.33,-0.16,0.16,-0.17,-0.17,-0.17
1658.52,-0.34,-0.17,-0.34,-0.17,0.17,-0.17,-0.17,-0.17
1675.10,-0.35,-0.18,-0.35,-0.18,0.18,-0.17,-0.17,-0.17
1691.85,-0.35,-0.18,-0.35,-0.18,0.18,-0.17,-0.17,-0.17
1708.77,-0.35,-0.18,-0.35,-0.18,0.18,-0.17,-0.17,-0.17
1725.86,-0.35,-0.18,-0.35,-0.18,0.18,-0.17,-0.17,-0.17
1743.12,-0.35,-0.18,-0.35,-0.18,0.18,-0.17,-0.17,-0.17
1760.55,-0.35,-0.18,-0.35,-0.18,0.18,-0.17,-0.17,-0.17
1778.15,-0.35,-0.18,-0.35,-0.18,0.18,-0.17,-0.17,-0.17
1795.94,-0.35,-0.18,-0.35,-0.18,0.18,-0.17,-0.17,-0.17
1813.90,-0.36,-0.19,-0.36,-0.19,0.19,-0.17,-0.17,-0.17
1832.03,-0.38,-0.21,-0.38,-0.21,0.21,-0.17,-0.17,-0.17
1850.36,-0.40,-0.23,-0.40,-0.23,0.23,-0.17,-0.17,-0.17
1868.86,-0.41,-0.24,-0.41,-0.24,0.24,-0.17,-0.17,-0.17
1887.55,-0.41,-0.24,-0.41,-0.24,0.24,-0.17,-0.17,-0.17
1906.42,-0.41,-0.24,-0.41,-0.24,0.24,-0.17,-0.17,-0.17
1925.49,-0.42,-0.25,-0.42,-0.25,0.25,-0.17,-0.17,-0.17
1944.74,-0.43,-0.26,-0.43,-0.26,0.26,-0.17,-0.17,-0.17
1964.19,-0.44,-0.27,-0.44,-0.27,0.27,-0.17,-0.17,-0.17
1983.83,-0.44,-0.27,-0.44,-0.27,0.27,-0.17,-0.17,-0.17
2003.67,-0.43,-0.26,-0.43,-0.26,0.26,-0.17,-0.17,-0.17
2023.71,-0.42,-0.25,-0.42,-0.25,0.25,-0.17,-0.17,-0.17
2043.94,-0.42,-0.25,-0.42,-0.25,0.25,-0.17,-0.17,-0.17
2064.38,-0.42,-0.25,-0.42,-0.25,0.25,-0.17,-0.17,-0.17
2085.03,-0.43,-0.26,-0.43,-0.26,0.26,-0.17,-0.17,-0.17
2105.88,-0.44,-0.27,-0.44,-0.27,0.27,-0.17,-0.17,-0.17
2126.94,-0.44,-0.27,-0.44,-0.27,0.27,-0.17,-0.17,-0.17
2148.20,-0.44,-0.27,-0.44,-0.27,0.27,-0.17,-0.17,-0.17
2169.69,-0.45,-0.28,-0.45,-0.28,0.28,-0.17,-0.17,-0.17
2191.38,-0.45,-0.28,-0.45,-0.28,0.28,-0.17,-0.17,-0.17
2213.30,-0.44,-0.27,-0.44,-0.27,0.27,-0.17,-0.17,-0.17
2235.43,-0.43,-0.26,-0.43,-0.26,0.26,-0.17,-0.17,-0.17
2257.78,-0.42,-0.25,-0.42,-0.25,0.25,-0.17,-0.17,-0.17
2280.36,-0.42,-0.25,-0.42,-0.25,0.25,-0.17,-0.17,-0.17
2303.17,-0.41,-0.24,-0.41,-0.24,0.24,-0.17,-0.17,-0.17
2326.20,-0.39,-0.22,-0.39,-0.22,0.22,-0.17,-0.17,-0.17
2349.46,-0.37,-0.20,-0.37,-0.20,0.20,-0.17,-0.17,-0.17
2372.95,-0.36,-0.19,-0.36,-0.19,0.19,-0.17,-0.17,-0.17
2396.68,-0.37,-0.20,-0.37,-0.20,0.20,-0.17,-0.17,-0.17
2420.65,-0.38,-0.21,-0.38,-0.21,0.21,-0.17,-0.17,-0.17
2444.86,-0.39,-0.22,-0.39,-0.22,0.22,-0.17,-0.17,-0.17
2469.31,-0.39,-0.22,-0.39,-0.22,0.22,-0.17,-0.17,-0.17
2494.00,-0.39,-0.22,-0.39,-0.22,0.22,-0.17,-0.17,-0.17
2518.94,-0.38,-0.21,-0.38,-0.21,0.21,-0.17,-0.17,-0.17
2544.13,-0.36,-0.19,-0.36,-0.19,0.19,-0.17,-0.17,-0.17
2569.57,-0.34,-0.17,-0.34,-0.17,0.17,-0.17,-0.17,-0.17
2595.27,-0.32,-0.15,-0.32,-0.15,0.15,-0.17,-0.17,-0.17
2621.22,-0.32,-0.15,-0.32,-0.15,0.15,-0.17,-0.17,-0.17
2647.43,-0.32,-0.15,-0.32,-0.15,0.15,-0.17,-0.17,-0.17
2673.90,-0.30,-0.13,-0.30,-0.13,0.13,-0.17,-0.17,-0.17
2700.64,-0.28,-0.11,-0.28,-0.11,0.11,-0.17,-0.17,-0.17
2727.65,-0.28,-0.11,-0.28,-0.11,0.11,-0.17,-0.17,-0.17
2754.93,-0.28,-0.11,-0.28,-0.11,0.11,-0.17,-0.17,-0.17
2782.48,-0.27,-0.10,-0.27,-0.10,0.10,-0.17,-0.17,-0.17
2810.30,-0.26,-0.09,-0.26,-0.09,0.09,-0.17,-0.17,-0.17
2838.40,-0.27,-0.10,-0.27,-0.10,0.10,-0.17,-0.17,-0.17
2866.79,-0.27,-0.10,-0.27,-0.10,0.10,-0.17,-0.17,-0.17
2895.46,-0.26,-0.09,-0.26,-0.09,0.09,-0.17,-0.17,-0.17
2924.41,-0.25,-0.08,-0.25,-0.08,0.08,-0.17,-0.17,-0.17
2953.65,-0.24,-0.07,-0.24,-0.07,0.07,-0.17,-0.17,-0.17
2983.19,-0.23,-0.06,-0.23,-0.06,0.06,-0.17,-0.17,-0.17
3013.02,-0.21,-0.04,-0.21,-0.04,0.04,-0.17,-0.17,-0.17
3043.15,-0.20,-0.03,-0.20,-0.03,0.03,-0.17,-0.17,-0.17
3073.58,-0.21,-0.04,-0.21,-0.04,0.04,-0.17,-0.17,-0.17
3104.32,-0.21,-0.04,-0.21,-0.04,0.04,-0.17,-0.17,-0.17
3135.36,-0.21,-0.04,-0.21,-0.04,0.04,-0.17,-0.17,-0.17
3166.72,-0.20,-0.03,-0.20,-0.03,0.03,-0.17,-0.17,-0.17
3198.38,-0.19,-0.02,-0.19,-0.02,0.02,-0.17,-0.17,-0.17
3230.37,-0.19,-0.02,-0.19,-0.02,0.02,-0.17,-0.17,-0.17
3262.67,-0.20,-0.03,-0.20,-0.03,0.03,-0.17,-0.17,-0.17
3295.30,-0.22,-0.05,-0.22,-0.05,0.05,-0.17,-0.17,-0.17
3328.25,-0.22,-0.05,-0.22,-0.05,0.05,-0.17,-0.17,-0.17
3361.53,-0.21,-0.04,-0.21,-0.04,0.04,-0.17,-0.17,-0.17
3395.15,-0.21,-0.04,-0.21,-0.04,0.04,-0.17,-0.17,-0.17
3429.10,-0.22,-0.05,-0.22,-0.05,0.05,-0.17,-0.17,-0.17
3463.39,-0.22,-0.05,-0.22,-0.05,0.05,-0.17,-0.17,-0.17
3498.03,-0.23,-0.06,-0.23,-0.06,0.06,-0.17,-0.17,-0.17
3533.01,-0.24,-0.07,-0.24,-0.07,0.07,-0.17,-0.17,-0.17
3568.34,-0.25,-0.08,-0.25,-0.08,0.08,-0.17,-0.17,-0.17
3604.02,-0.27,-0.10,-0.27,-0.10,0.10,-0.17,-0.17,-0.17
3640.06,-0.29,-0.12,-0.29,-0.12,0.12,-0.17,-0.17,-0.17
3676.46,-0.30,-0.13,-0.30,-0.13,0.13,-0.17,-0.17,-0.17
3713.22,-0.31,-0.14,-0.31,-0.14,0.14,-0.17,-0.17,-0.17
3750.36,-0.35,-0.18,-0.35,-0.18,0.18,-0.17,-0.17,-0.17
3787.86,-0.37,-0.20,-0.37,-0.20,0.20,-0.17,-0.17,-0.17
3825.74,-0.40,-0.23,-0.40,-0.23,0.23,-0.17,-0.17,-0.17
3864.00,-0.44,-0.27,-0.44,-0.27,0.27,-0.17,-0.17,-0.17
3902.64,-0.48,-0.31,-0.48,-0.31,0.31,-0.17,-0.17,-0.17
3941.66,-0.53,-0.36,-0.53,-0.36,0.36,-0.17,-0.17,-0.17
3981.08,-0.57,-0.40,-0.57,-0.40,0.40,-0.17,-0.17,-0.17
4020.89,-0.62,-0.45,-0.62,-0.45,0.45,-0.17,-0.17,-0.17
4061.10,-0.70,-0.53,-0.70,-0.53,0.53,-0.17,-0.17,-0.17
4101.71,-0.78,-0.61,-0.78,-0.61,0.61,-0.17,-0.17,-0.17
4142.73,-0.84,-0.67,-0.84,-0.67,0.67,-0.17,-0.17,-0.17
4184.15,-0.91,-0.74,-0.91,-0.74,0.74,-0.17,-0.17,-0.17
4226.00,-0.99,-0.82,-0.99,-0.82,0.82,-0.17,-0.17,-0.17
4268.26,-1.07,-0.90,-1.07,-0.90,0.90,-0.17,-0.17,-0.17
4310.94,-1.16,-0.99,-1.16,-0.99,0.99,-0.17,-0.17,-0.17
4354.05,-1.22,-1.05,-1.22,-1.05,1.05,-0.17,-0.17,-0.17
4397.59,-1.27,-1.10,-1.27,-1.10,1.10,-0.17,-0.17,-0.17
4441.56,-1.29,-1.12,-1.29,-1.12,1.12,-0.17,-0.17,-0.17
4485.98,-1.29,-1.12,-1.29,-1.12,1.12,-0.17,-0.17,-0.17
4530.84,-1.27,-1.10,-1.27,-1.10,1.10,-0.17,-0.17,-0.17
4576.15,-1.22,-1.05,-1.22,-1.05,1.05,-0.17,-0.17,-0.17
4621.91,-1.14,-0.97,-1.14,-0.97,0.97,-0.17,-0.17,-0.17
4668.13,-1.03,-0.86,-1.03,-0.86,0.86,-0.17,-0.17,-0.17
4714.81,-0.91,-0.74,-0.91,-0.74,0.74,-0.17,-0.17,-0.17
4761.96,-0.78,-0.61,-0.78,-0.61,0.61,-0.17,-0.17,-0.17
4809.58,-0.63,-0.46,-0.63,-0.46,0.46,-0.17,-0.17,-0.17
4857.67,-0.49,-0.32,-0.49,-0.32,0.32,-0.17,-0.17,-0.17
4906.25,-0.36,-0.19,-0.36,-0.19,0.19,-0.17,-0.17,-0.17
4955.31,-0.24,-0.07,-0.24,-0.07,0.07,-0.17,-0.17,-0.17
5004.87,-0.10,0.07,-0.10,0.07,-0.07,-0.17,-0.17,-0.17
5054.91,0.05,0.22,0.05,0.22,-0.22,-0.17,-0.17,-0.17
5105.46,0.19,0.36,0.19,0.36,-0.36,-0.17,-0.17,-0.17
5156.52,0.34,0.51,0.34,0.51,-0.51,-0.17,-0.17,-0.17
5208.08,0.46,0.63,0.46,0.63,-0.63,-0.17,-0.17,-0.17
5260.16,0.59,0.76,0.59,0.76,-0.76,-0.17,-0.17,-0.17
5312.77,0.70,0.87,0.70,0.87,-0.87,-0.17,-0.17,-0.17
5365.89,0.80,0.97,0.80,0.97,-0.97,-0.17,-0.17,-0.17
5419.55,0.87,1.04,0.87,1.04,-1.04,-0.17,-0.17,-0.17
5473.75,0.91,1.08,0.91,1.08,-1.08,-0.17,-0.17,-0.17
5528.49,0.91,1.08,0.91,1.08,-1.08,-0.17,-0.17,-0.17
5583.77,0.89,1.06,0.89,1.06,-1.06,-0.17,-0.17,-0.17
5639.61,0.84,1.01,0.84,1.01,-1.01,-0.17,-0.17,-0.17
5696.00,0.77,0.94,0.77,0.94,-0.94,-0.17,-0.17,-0.17
5752.96,0.67,0.84,0.67,0.84,-0.84,-0.17,-0.17,-0.17
5810.49,0.59,0.76,0.59,0.76,-0.76,-0.17,-0.17,-0.17
5868.60,0.49,0.66,0.49,0.66,-0.66,-0.17,-0.17,-0.17
5927.28,0.38,0.55,0.38,0.55,-0.55,-0.17,-0.17,-0.17
5986.56,0.27,0.44,0.27,0.44,-0.44,-0.17,-0.17,-0.17
6046.42,0.17,0.34,0.17,0.34,-0.34,-0.17,-0.17,-0.17
6106.89,0.08,0.25,0.08,0.25,-0.25,-0.17,-0.17,-0.17
6167.96,-0.01,0.16,-0.01,0.16,-0.16,-0.17,-0.17,-0.17
6229.64,-0.09,0.08,-0.09,0.08,-0.08,-0.17,-0.17,-0.17
6291.93,-0.16,0.01,-0.16,0.01,-0.01,-0.17,-0.17,-0.17
6354.85,-0.24,-0.07,-0.24,-0.07,0.07,-0.17,-0.17,-0.17
6418.40,-0.32,-0.15,-0.32,-0.15,0.15,-0.17,-0.17,-0.17
6482.58,-0.39,-0.22,-0.39,-0.22,0.22,-0.17,-0.17,-0.17
6547.41,-0.46,-0.29,-0.46,-0.29,0.29,-0.17,-0.17,-0.17
6612.88,-0.51,-0.34,-0.51,-0.34,0.34,-0.17,-0.17,-0.17
6679.01,-0.57,-0.40,-0.57,-0.40,0.40,-0.17,-0.17,-0.17
6745.80,-0.63,-0.46,-0.63,-0.46,0.46,-0.17,-0.17,-0.17
6813.26,-0.68,-0.51,-0.68,-0.51,0.51,-0.17,-0.17,-0.17
6881.39,-0.74,-0.57,-0.74,-0.57,0.57,-0.17,-0.17,-0.17
6950.21,-0.77,-0.60,-0.77,-0.60,0.60,-0.17,-0.17,-0.17
7019.71,-0.81,-0.64,-0.81,-0.64,0.64,-0.17,-0.17,-0.17
7089.91,-0.85,-0.68,-0.85,-0.68,0.68,-0.17,-0.17,-0.17
7160.81,-0.87,-0.70,-0.87,-0.70,0.70,-0.17,-0.17,-0.17
7232.41,-0.88,-0.71,-0.88,-0.71,0.71,-0.17,-0.17,-0.17
7304.74,-0.90,-0.73,-0.90,-0.73,0.73,-0.17,-0.17,-0.17
7377.79,-0.91,-0.74,-0.91,-0.74,0.74,-0.17,-0.17,-0.17
7451.56,-0.90,-0.73,-0.90,-0.73,0.73,-0.17,-0.17,-0.17
7526.08,-0.89,-0.72,-0.89,-0.72,0.72,-0.17,-0.17,-0.17
7601.34,-0.87,-0.70,-0.87,-0.70,0.70,-0.17,-0.17,-0.17
7677.35,-0.85,-0.68,-0.85,-0.68,0.68,-0.17,-0.17,-0.17
7754.13,-0.82,-0.65,-0.82,-0.65,0.65,-0.17,-0.17,-0.17
7831.67,-0.80,-0.63,-0.80,-0.63,0.63,-0.17,-0.17,-0.17
7909.98,-0.76,-0.59,-0.76,-0.59,0.59,-0.17,-0.17,-0.17
7989.08,-0.73,-0.56,-0.73,-0.56,0.56,-0.17,-0.17,-0.17
8068.98,-0.70,-0.53,-0.70,-0.53,0.53,-0.17,-0.17,-0.17
8149.67,-0.67,-0.50,-0.67,-0.50,0.50,-0.17,-0.17,-0.17
8231.16,-0.63,-0.46,-0.63,-0.46,0.46,-0.17,-0.17,-0.17
8313.47,-0.60,-0.43,-0.60,-0.43,0.43,-0.17,-0.17,-0.17
8396.61,-0.57,-0.40,-0.57,-0.40,0.40,-0.17,-0.17,-0.17
8480.57,-0.53,-0.36,-0.53,-0.36,0.36,-0.17,-0.17,-0.17
8565.38,-0.50,-0.33,-0.50,-0.33,0.33,-0.17,-0.17,-0.17
8651.03,-0.48,-0.31,-0.48,-0.31,0.31,-0.17,-0.17,-0.17
8737.54,-0.44,-0.27,-0.44,-0.27,0.27,-0.17,-0.17,-0.17
8824.92,-0.42,-0.25,-0.42,-0.25,0.25,-0.17,-0.17,-0.17
8913.17,-0.40,-0.23,-0.40,-0.23,0.23,-0.17,-0.17,-0.17
9002.30,-0.38,-0.21,-0.38,-0.21,0.21,-0.17,-0.17,-0.17
9092.32,-0.35,-0.18,-0.35,-0.18,0.18,-0.17,-0.17,-0.17
9183.25,-0.33,-0.16,-0.33,-0.16,0.16,-0.17,-0.17,-0.17
9275.08,-0.32,-0.15,-0.32,-0.15,0.15,-0.17,-0.17,-0.17
9367.83,-0.29,-0.12,-0.29,-0.12,0.12,-0.17,-0.17,-0.17
9461.51,-0.27,-0.10,-0.27,-0.10,0.10,-0.17,-0.17,-0.17
9556.12,-0.26,-0.09,-0.26,-0.09,0.09,-0.17,-0.17,-0.17
9651.68,-0.25,-0.08,-0.25,-0.08,0.08,-0.17,-0.17,-0.17
9748.20,-0.24,-0.07,-0.24,-0.07,0.07,-0.17,-0.17,-0.17
9845.68,-0.23,-0.06,-0.23,-0.06,0.06,-0.17,-0.17,-0.17
9944.14,-0.21,-0.04,-0.21,-0.04,0.04,-0.17,-0.17,-0.17
10043.58,-0.20,-0.03,-0.20,-0.03,0.03,-0.17,-0.17,-0.17
10144.02,-0.19,-0.02,-0.19,-0.02,0.02,-0.17,-0.17,-0.17
10245.46,-0.19,-0.02,-0.19,-0.02,0.02,-0.17,-0.17,-0.17
10347.91,-0.17,-0.00,-0.17,-0.00,0.00,-0.17,-0.17,-0.17
10451.39,-0.17,-0.00,-0.17,-0.00,0.00,-0.17,-0.17,-0.17
10555.91,-0.16,0.01,-0.16,0.01,-0.01,-0.17,-0.17,-0.17
10661.46,-0.16,0.01,-0.16,0.01,-0.01,-0.17,-0.17,-0.17
10768.08,-0.15,0.02,-0.15,0.02,-0.02,-0.17,-0.17,-0.17
10875.76,-0.15,0.02,-0.15,0.02,-0.02,-0.17,-0.17,-0.17
10984.52,-0.13,0.04,-0.13,0.04,-0.04,-0.17,-0.17,-0.17
11094.36,-0.13,0.04,-0.13,0.04,-0.04,-0.17,-0.17,-0.17
11205.31,-0.13,0.04,-0.13,0.04,-0.04,-0.17,-0.17,-0.17
11317.36,-0.12,0.05,-0.12,0.05,-0.05,-0.17,-0.17,-0.17
11430.53,-0.11,0.06,-0.11,0.06,-0.06,-0.17,-0.17,-0.17
11544.84,-0.09,0.08,-0.09,0.08,-0.08,-0.17,-0.17,-0.17
11660.29,-0.10,0.07,-0.10,0.07,-0.07,-0.17,-0.17,-0.17
11776.89,-0.11,0.06,-0.11,0.06,-0.06,-0.17,-0.17,-0.17
11894.66,-0.10,0.07,-0.10,0.07,-0.07,-0.17,-0.17,-0.17
12013.60,-0.09,0.08,-0.09,0.08,-0.08,-0.17,-0.17,-0.17
12133.74,-0.08,0.09,-0.08,0.09,-0.09,-0.17,-0.17,-0.17
12255.08,-0.08,0.09,-0.08,0.09,-0.09,-0.17,-0.17,-0.17
12377.63,-0.09,0.08,-0.09,0.08,-0.08,-0.17,-0.17,-0.17
12501.41,-0.08,0.09,-0.08,0.09,-0.09,-0.17,-0.17,-0.17
12626.42,-0.08,0.09,-0.08,0.09,-0.09,-0.17,-0.17,-0.17
12752.68,-0.08,0.09,-0.08,0.09,-0.09,-0.17,-0.17,-0.17
12880.21,-0.08,0.09,-0.08,0.09,-0.09,-0.17,-0.17,-0.17
13009.01,-0.07,0.10,-0.07,0.10,-0.10,-0.17,-0.17,-0.17
13139.10,-0.07,0.10,-0.07,0.10,-0.10,-0.17,-0.17,-0.17
13270.49,-0.07,0.10,-0.07,0.10,-0.10,-0.17,-0.17,-0.17
13403.20,-0.06,0.11,-0.06,0.11,-0.11,-0.17,-0.17,-0.17
13537.23,-0.07,0.10,-0.07,0.10,-0.10,-0.17,-0.17,-0.17
